Sale ID,Order ID,Invoice Number,Transaction Date,Transaction Time,Sales Channel,Customer ID,Product ID,Product Name,SKU,Quantity Sold,Price per Unit,Total Sale Amount
DOGM657D,MRZUAAWU87,DNZBWKZS,2020-06-23 03:59:50,22:13:23,Mobile,S9K13JBO,JTWHB1G2,Another Serious,E4ZHPDVV2M22,1,129.07,129.07
VQYZRE7O,N58MNPPYHS,QDZP1DRZ,2022-11-05 03:59:50,16:43:13,Mobile,8J9VT3AG,10REGNFL,In Media,4QXMFQWWL2GO,4,211.56,846.24
5JA9AV7A,FDQSBY2197,BPJ5AHQ9,2020-09-08 03:59:50,16:26:17,In-store,C1C18OPA,YWG66IA1,Rich Good,DMTN12JFEO3X,7,478.77,3351.39
0CI50U9J,NNT6DPDNLA,PK2DXCR5,2021-12-05 03:59:50,23:22:34,In-store,P30HCNNF,2TYAFQRE,Do Choose,J552LV9M5HNW,1,428.06,428.06
NTY21FKY,QP26WGLM0B,LKQK9T78,2023-07-12 03:59:50,00:51:35,Mobile,N2KXRD6A,FZJ2B1HQ,Human Oil,8K0ZQ0S6HK6N,2,447.95,895.9
5FOP1JIW,K3W4O835PF,EJW5FWTN,2021-07-12 03:59:50,09:41:18,In-store,PFM1JD8B,TOM8OMC4,Lay Really,3D86RDLI90S8,8,278.27,2226.16
CKQVHF3O,V8LWL1JMR7,OLUGF5RB,2021-12-01 03:59:50,10:45:39,Mobile,AP8Q6PNO,8UKXMSA1,Away Heavy,BPODBYWXEPM5,8,11.43,91.44
GZVAIYN4,YHF9408BHR,29WI0A4S,2021-01-09 03:59:50,01:47:57,In-store,AIH90J8S,ID9MAHP9,Of Reduce,VO6QB0JFNK4W,8,331.8,2654.4
VR1ZCFQ6,NCFNFU9XXH,KALND1TI,2022-08-19 03:59:50,13:42:18,Mobile,X8EKA12K,ERQ5X0YW,Many Require,YDRLI0G07PQT,2,69.6,139.2
L436RI6R,3CFZ86P43G,YCKJVQVM,2020-12-26 03:59:50,05:35:31,In-store,XFKVXN93,CW0VJDHY,Safe Heart,9YV7L8XYA58M,6,81.79,490.74
AEGKZNBX,RKHLY7VB6O,AINQMDT0,2022-06-13 03:59:50,10:33:42,Online,5QRRP7ZF,4QR4JLHW,Business Management,FB1EN0HRATSM,1,297.44,297.44
9TR9PY5V,3FFTC77ZDL,9CO83P64,2021-05-27 03:59:50,06:14:38,Online,W2GF9Z71,MIAMC7SR,President Nothing,LEGY68S89800,7,153.57,1074.99
EZGJM1J4,26C3USKQPA,U68IQ5A2,2023-09-05 03:59:50,11:38:27,In-store,3290WIP1,ZALZSS4U,Left Whole,W1H1SBK1DQ57,4,407.74,1630.96
4UORKCDW,5V6ZBOSREV,8ASQBP06,2023-10-31 03:59:50,07:35:37,Mobile,MK5N7M6U,KSYBC8F5,Laugh Republican,5E26AR297F4O,5,88.97,444.85
LYOJ7RRZ,KS8R7RWZFS,BSD0SRAJ,2023-12-22 03:59:50,07:22:26,Mobile,V0PZFSVJ,SYV39QCL,Expect Read,9UZIT4RDMMP4,7,440.93,3086.51
AIPFKCSZ,ESEMRYI6GG,TV1X46GX,2022-01-15 03:59:50,13:28:54,Mobile,9UI0Y2Q9,L0FNYN1C,Director Common,QZW90Z3GV0AZ,6,255.7,1534.2
3PEJ79IT,VXJ9FDE1SX,GRCPUYNG,2020-08-09 03:59:50,18:01:56,Mobile,2JC7VKTJ,F1GENGIW,Near Or,ODO07IAZV6G2,8,56.81,454.48
8O95QS8K,D9F6CWACRL,NT4QMHGC,2023-03-26 03:59:50,08:21:14,Online,IUU8SNJ1,WJOZMKC0,Amount However,97RM1MWX2CLZ,1,154.1,154.1
52ROFNTG,URP8YCFTJK,YNI7GBMC,2020-12-31 03:59:50,16:41:25,Mobile,9H84ILH3,FFYIAXFT,Organization Them,IE9680192581,5,487.15,2435.75
Y34QUZOV,TRYFID3X6V,H8T8DUTG,2023-06-17 03:59:50,11:22:23,Online,IUU8SNJ1,4QR4JLHW,Business Management,FB1EN0HRATSM,9,297.44,2676.96
X8HSA5RH,U0A618DN5J,YKXDI3K3,2020-01-30 03:59:50,21:27:18,Mobile,SK6OBKRK,EU3BKHD4,Edge Six,1F2IA7WATPLB,4,214.52,858.08
E07B910M,56Z0L3OG8F,48HBO6GZ,2024-03-22 03:59:50,19:21:39,Online,NXTYFQP3,WNIK6QRL,Eye Action,L621PGNYUHKU,4,157.24,628.96
RHDJVYFJ,WV6NQM7JQI,LKFKO6UA,2024-04-02 03:59:50,12:32:04,Online,R9TFRLVZ,7HKY1RD1,Mention Set,SFEKMHT7ARBE,10,95.93,959.3
YENWUXPR,1LM5P5G0H5,MUTAJ6TX,2020-04-13 03:59:50,08:58:09,Mobile,1EN7LT32,A2N7AJM8,We Half,1Q69WODKK79N,8,280.88,2247.04
L37DFKUU,9PDSJWX1S9,DRZ66JCS,2021-08-22 03:59:50,18:02:16,Mobile,FOGFV5QA,W7FIXABP,This Operation,JOCAZKXJ1H40,3,163.29,489.87
TK5GNAA2,5JB9G0E376,8IPNKMXF,2023-08-21 03:59:50,18:45:35,Mobile,PG3JTDC6,PDDUH6K2,Season Doctor,RZ2OIT06A1M4,3,314.1,942.3
M2GKS60B,WN9FR8O1F8,73WR2YYY,2021-03-26 03:59:50,08:37:32,Online,AP8Q6PNO,A9ZE9FDI,Total Street,BRVTLR8UG8NL,8,404.83,3238.64
O4E1CZ17,8PQ62AA12J,9RBVNSQR,2024-08-25 03:59:50,13:52:14,Online,65MWK1QP,SFALI5R1,Third Whom,PUNSZUL61D4P,6,99.91,599.46
PTKZM37J,RPSCT5TV4M,JMLVGONY,2019-10-26 03:59:50,08:24:05,In-store,DB81YKTG,HDVCR422,See Traditional,4NGIQAJ36PIZ,1,479.32,479.32
ZDF76W4U,II7HHPA13W,BL8Y4FO1,2022-03-14 03:59:50,00:20:44,Mobile,XE81N9Y6,03MQ0OUH,College Must,TFANV7RCMGA3,2,372.94,745.88
DTRV8E2T,N42A9FIKTT,APJYFUOU,2023-09-21 03:59:50,07:44:29,Online,FT1TJQE7,DXG9ZU1V,Attorney Language,3QOP99RRHIGF,1,355.05,355.05
WHFGQ7B3,ST4VR5TYZO,BZ559CM4,2023-05-18 03:59:50,14:48:27,Online,G8ZFNRBV,BVZ6VBSI,If Member,AYKHI8XW5PQD,2,340.62,681.24
HHVMJL2U,GIYXRE7W49,052VEKUZ,2019-11-15 03:59:50,11:07:45,Mobile,DQNCVX43,HFG2C84W,Star Data,19OZR8X46R7V,9,370.16,3331.44
B04OJC07,UJF791REF8,FG0VLFLH,2024-05-18 03:59:50,17:22:00,In-store,P8Q05KOV,SZ7M77MH,Kind Summer,LJHGZ3TN27EA,9,301.8,2716.2
B4V9HMGX,O7CBPRZF9I,HFNZ7DFH,2021-08-13 03:59:50,23:32:49,Online,PFM1JD8B,BIG5KYJH,None Goal,DMDBUD81Y02M,1,216.7,216.7
NE4YZEMP,1SK82181M6,CNGK9JVN,2023-11-03 03:59:50,11:31:27,Online,PGCEIR4K,97ITR7CC,Mind Candidate,VSZ4XE5XYUJ9,9,230.19,2071.71
EDCS1S73,EE62T752RD,SGE87YX0,2020-02-04 03:59:50,12:35:18,Mobile,Q0JZPHHM,9ZP7OAH5,Example Fund,J2K28Z2PN46A,3,209.75,629.25
B1CJAEZG,52K41IRPQ0,FR14HAC2,2024-07-09 03:59:50,08:42:06,Online,2URUGEJ5,ZTUVYO3K,Few Moment,ITC7CYKEI8ZQ,3,326.74,980.22
KV0C9PGE,UGRNZXT399,B6K1179Q,2020-06-27 03:59:50,22:31:27,In-store,F76ZF9OB,FCM4O96O,Little Democrat,WA1ALCUZ109F,6,457.3,2743.8
OA3I0AA6,D5G24W1J5A,LQICAV1X,2023-03-16 03:59:50,06:00:04,Mobile,BYS3NX3D,MMDO8MYZ,Old Sister,SLMJ6UVYRNBL,7,449.22,3144.54
0LI2DONR,N0K15XX41K,JU6JALWO,2020-02-12 03:59:50,01:42:54,In-store,Q0JZPHHM,98Q597WI,Cup Address,KG42JXI11IDB,1,434.18,434.18
ZIPUIGN9,2DNB8VF6L3,CDNHU4GL,2023-06-26 03:59:50,10:31:18,In-store,W6UGLU70,T5QLVV5Z,Policy Central,6CI1VN3HM9L9,4,135.4,541.6
QF4CHGX1,2AXUGQ82NZ,KW4TEI5Y,2020-01-05 03:59:50,11:32:38,Online,T6B2GZZ5,UD9AR85N,Near Agent,0JDP4V1OOOCH,7,324.12,2268.84
P0WTE78O,GBN6VXH1T9,O95MC1HH,2021-05-12 03:59:50,17:02:15,In-store,EGIRRGFL,39XJSWNZ,Woman Full,EF4DCBWX1ACU,8,26.42,211.36
E5L05YB9,0UZZ93IAJ4,Y0TKYANW,2021-12-05 03:59:50,21:11:16,Mobile,O777JFIW,ZR9ZR24Z,Five Focus,6EMPXJOT4579,6,168.74,1012.44
47BLOKMA,TFQYBYH634,L3WJRKAH,2024-04-11 03:59:50,09:33:18,Online,R7TCIL8I,VTD67CM8,Hit Type,1TSAT4BTNR9Y,6,344.88,2069.28
2TICMSFK,79GKE7ZAIK,09FRVKCS,2022-07-17 03:59:50,15:39:18,Mobile,9IQ821E5,YIXPV6FR,Reduce I,SKUUBNFS8FCZ,2,472.31,944.62
1CIUYM4W,R40N4ZX1P2,BGBA0I1U,2024-04-16 03:59:50,02:43:48,In-store,YRSPTO30,E8543UJ2,Trial Leave,EQGPGCE1DQ7E,2,411.82,823.64
AVHVVBJH,N6ZO6WJS10,90IF4054,2023-09-04 03:59:50,02:01:07,In-store,HJWHW0OK,7CZTFTLA,Government Travel,T4VVMKI1FHD9,6,470.41,2822.46
3IA6C6EU,SJAWC1FDY5,FDAZVPGA,2023-05-23 03:59:50,16:24:44,In-store,KEBOYJ66,MKT333RO,Work Into,VW4QZ1W54FSC,4,363.24,1452.96
KZZLDUD5,5FBLEIK65B,JJ4MK5PG,2020-01-28 03:59:50,17:20:08,Mobile,KW9R9FCO,9YOQ4417,Mention Fear,2JGNLI1TMDFN,5,66.67,333.35
7JKYMBU5,JEFTEXOIM5,4UQMIYA5,2024-03-25 03:59:50,10:52:58,In-store,GY3UYRWG,AQ3M3F6W,Gas Eat,GIL4JC1G01L3,10,84.84,848.4
WD87L1VS,XYZGV04SYS,EX52AIGH,2020-02-17 03:59:50,11:23:13,Online,S12DMQ7D,H6YDNS96,Recent Eye,UAWRT5O02YVI,4,100.25,401
N125IS8W,8RBSNFBM5Q,FV2LYCQP,2023-09-01 03:59:50,17:57:53,Online,F01HPYYS,DY9SBYHQ,However Specific,9YJYU9A5QD4O,4,447.25,1789
YRFRXZ2R,A9W2M2C6IZ,IFDHRYK1,2021-09-02 03:59:50,11:40:25,Online,21IL80SK,SOQD5ICL,Seven Marriage,6KI8NAUZRELJ,3,252.91,758.73
78H11ZJC,72SGWFXIER,10NUE8UH,2022-09-22 03:59:50,22:08:23,In-store,FT1TJQE7,KF24AHR1,Movement Ahead,I84W2M8L9ZA0,6,208.29,1249.74
PWADHK6Y,3AOB4ZL5CP,UWS21MYS,2020-04-19 03:59:50,07:11:11,In-store,ONYJ0CB8,9L57EXXG,Can Pull,N3X2I7RQXI98,7,431.31,3019.17
X4MUGPQB,Y784ZAFTHA,OYD2MKSM,2024-01-18 03:59:50,10:13:58,In-store,RY3CNG09,P2SFSTIF,Would Important,DYTRU0X5Q2YI,3,80.03,240.09
F2DOQ4H5,NFNCQ02VP4,7KGR1IKR,2024-01-31 03:59:50,16:10:10,Online,5VMW4EN7,BWNSR5NL,Can Energy,PGWVPSL0CK9L,2,168.87,337.74
CQNI8XWG,3XPB56P4W2,I8UZ065D,2023-05-19 03:59:50,15:24:23,Mobile,0HI6GSKW,FV2A82U0,Action Attention,QU8YAEN5NL16,5,435.42,2177.1
2ULVKPP6,YHYE2C6EVC,F3TLWJ8E,2019-11-24 03:59:50,13:00:04,Online,IUU8SNJ1,S377UOIH,Eight Congress,C5UGHUQKG2JD,7,143.57,1004.99
WWS4MB8Y,XVAZ8HHE34,0DD8UUTW,2023-02-25 03:59:50,02:14:48,In-store,M40TX6NH,W1R07236,Special Also,MRS9W9HAXLED,6,358.79,2152.74
15I3BA84,KOFWJZNJ58,GSMT2QA1,2020-09-05 03:59:50,05:51:38,Online,2YWV9O9D,C1FCK4HD,Stay Past,HR9P4H4FMUUM,1,166.42,166.42
3DOF2P7C,ZAQ0AZJVC9,LJUGO49N,2020-12-18 03:59:50,00:09:36,Online,FT1TJQE7,Z5HT0YY1,Son Community,FD1081R50RQR,8,240.06,1920.48
PT66QEXK,L89862G88P,9U3BJPLM,2020-04-27 03:59:50,16:24:45,Online,EIS4QQ2X,5H7RVIVT,When They,PHKLUP5RUDS1,3,194.58,583.74
WWQ2O1EG,F9K1AKBUGI,MY7VKKAD,2022-02-16 03:59:50,16:06:36,Online,HQ2PMIXN,X2PE9TLY,Magazine Old,026DITW8HNTI,4,162.32,649.28
0EXPZ53E,KA5HUVU11D,4SLVZICV,2021-08-22 03:59:50,05:21:01,In-store,Y3KIQKNR,38UTIWBG,Continue Painting,TKQMB37HBQGY,9,38.86,349.74
NBLWELC2,S04PN75UZI,70JPOWXE,2021-02-27 03:59:50,17:58:57,In-store,U6HMS5KK,SZ7M77MH,Kind Summer,LJHGZ3TN27EA,8,301.8,2414.4
HO7ZX7FA,M604OCZES5,GYDA4YIF,2023-11-22 03:59:50,19:26:07,Online,NW2NWBEE,L75JY0RM,White Meeting,GGOSNVK13C31,1,333.62,333.62
ZAQDD5HO,MM16WDDAV0,QNMC3YOK,2020-08-11 03:59:50,23:59:58,Mobile,1FG1U3BY,QHH2MS49,Build Talk,LHSRZ0P0AT3P,3,195.11,585.33
TKQ63CJP,4Z9U3HWSVA,M5CPOQQM,2023-07-23 03:59:50,06:26:12,Online,X8EKA12K,HANO4VB8,Call Machine,5PX403KNBBPL,6,252.52,1515.12
0F0YF460,2P0KKNOZPA,R2Z6H2S8,2024-07-06 03:59:50,05:18:37,In-store,ATDODWRU,XFI0M2VZ,House Task,78TQNJMKC61X,1,63.7,63.7
F2BRMI1C,1UXS0IJ2JY,IJAW9HJS,2021-04-26 03:59:50,08:32:12,In-store,LVF2ZMGO,7HKY1RD1,Mention Set,SFEKMHT7ARBE,6,95.93,575.58
E8LAQO0H,8L1A7WY05R,PA39KXCS,2022-03-28 03:59:50,08:20:07,Online,R4UF33GV,888NV3WD,Goal Fire,X8W78CTD6ISA,4,82.52,330.08
APYN8GL3,0LSFRIKB8U,2VZ833XB,2020-11-06 03:59:50,03:57:27,Online,79T6M0LL,XFSUSPIP,Throw Win,5MAHU09Q4P3M,4,22.55,90.2
54A409QQ,I08JEEPBSJ,ARUGOR5L,2023-03-01 03:59:50,12:59:55,In-store,I4T00BAD,GMHJ1990,Wide Hot,WOX4GX4TVM32,10,230.61,2306.1
EWA7RBRV,S5Y3CDMUS0,CNJV9N24,2020-10-30 03:59:50,06:54:45,In-store,KVPFF9RS,YAHVAJJL,Leg Child,PJMRRGOGPQVX,8,359.49,2875.92
924VAOLH,R7WSQUQMHK,FRFJVLFP,2024-01-07 03:59:50,16:24:34,Mobile,H5YPG80U,M4P2MRS7,Through Amount,QOXSU110PDGU,8,167.26,1338.08
6TPX6JIM,C8TFXT8BD7,0G1OLO2E,2023-06-30 03:59:50,21:47:34,Online,OG7KU40T,L7H6U8X7,Reflect Glass,NHN9I7ILAY0J,2,434.4,868.8
Y9KH36QL,NGV88JXBEE,KDJ9WAH4,2021-12-22 03:59:50,03:19:06,Mobile,5HLOYXTM,VRXMO3KM,Industry Vote,8P67LUKI5U0P,9,304.15,2737.35
PO2332HW,T05AZE27M1,KS6F8BGG,2021-09-14 03:59:50,13:28:00,In-store,Y3QAH1BN,IJK67P26,Indicate Once,D01MMMT74BTF,10,171.91,1719.1
GQWE84EZ,B3EURSM93E,4ZZXU0XE,2024-01-04 03:59:50,07:06:43,Online,YRZKN68H,029HGEIX,Determine Price,AHLJIYIWGFB3,6,396.66,2379.96
129G8GGM,TK7CX2DNKW,LU19CFH7,2023-02-15 03:59:50,08:18:21,In-store,7RS7T582,HV8Q39IO,Great Way,BSEJ6HLKW2RV,7,12.45,87.15
8ND5778W,E9BD6446OD,JB78SS4W,2019-10-27 03:59:50,18:45:37,Mobile,4OFGQ32C,BLU9CZBI,Story Treatment,B79FZQQMHLP4,1,146.25,146.25
PFB8SCRI,5O3JYLG7B7,4Z676URL,2020-05-26 03:59:50,15:11:37,Mobile,14IEQBQP,MIH23ET7,Those Agreement,2YBYRQL5A8OK,10,421.46,4214.6
NYW0K95P,C92HWCYTQ7,2M7L6M1G,2023-10-07 03:59:50,10:22:53,Mobile,65OPFHXI,DE47NF98,Open Development,TZHEB59NDFXQ,9,148.44,1335.96
T8FZEL8U,ZNU8GZ7VKJ,ON7PIK1M,2022-08-31 03:59:50,15:09:54,Online,SZZRSUU1,LTZ3KD5B,Manager Site,5SBKDRQI8DHM,6,482.2,2893.2
1951F2MJ,LE93RRJIRI,P1INPT1V,2024-01-28 03:59:50,02:06:37,In-store,ELUVVLIH,I9PMBVPV,Current Economic,M7ADE92XR1NV,1,79.54,79.54
BX5WVKQF,7Z2OVBXBN9,PVTGD4LW,2024-05-05 03:59:50,04:21:23,Online,S9K13JBO,YWG66IA1,Rich Good,DMTN12JFEO3X,8,478.77,3830.16
3PE9HM1Y,H4DWWSOEES,040MD975,2021-07-07 03:59:50,16:30:48,Online,WVH98A8M,CW0VJDHY,Safe Heart,9YV7L8XYA58M,3,81.79,245.37
KWT34IEN,50QH0GNOHT,9SYH8UQP,2020-11-16 03:59:50,10:58:43,In-store,ONYJ0CB8,BO3J0F8X,Serve Quality,NPWWJ95IO4HF,5,318.35,1591.75
0R2DCNTL,8RZL41DSLG,YG49TFI5,2024-03-22 03:59:50,11:53:52,Online,NMM4CNOY,9JKQS76P,Likely Science,B9CDI5J03UIU,8,275.2,2201.6
ODPA5F97,FHBZKWDI0R,HC9YF6DI,2024-03-14 03:59:50,05:48:31,Mobile,7113K0N1,11HXEAH5,Instead Increase,KXS6OO4CVO4Z,1,172.42,172.42
UY5IVD8A,JCMMCOV26S,Q1SGGTLL,2023-09-12 03:59:50,13:33:34,Online,E5IF2BQZ,7CZTFTLA,Government Travel,T4VVMKI1FHD9,2,470.41,940.82
3NO1E7OH,DVM3A0JH5A,BDR92YYM,2022-02-18 03:59:50,15:56:45,Online,EP916KW3,PV5JERYY,Relate Discover,L9ZGDK5AFORH,2,137.56,275.12
HXJTSKML,SW9G05V4DF,BBGBPVGM,2021-06-14 03:59:50,02:31:24,Online,DR7XJ34D,HNGHGUNJ,Song Short,E7JXTWMAROMZ,2,182.47,364.94
GF2G4A4T,OF1QOFTBHF,9CZRQHXM,2020-09-30 03:59:50,17:22:41,Online,3290WIP1,PAMCGK31,Condition Health,SWSXP3DG6AXN,7,167.48,1172.36
P7IQPCL8,UQZKASWWEW,PB9FEOQW,2023-08-22 03:59:50,20:46:38,Mobile,QCC6D5WQ,GNW7H88D,Catch Certain,IEIUK6JAHHZT,9,148.57,1337.13
1Q2E055P,EI6505NXBG,CNT12GVH,2020-03-10 03:59:50,01:31:04,Online,AWC3H0HF,Q771BFWY,Alone Industry,4RTF0E4GYB74,7,279.22,1954.54
9N05214T,J4K339CX8V,CPFOX155,2020-05-15 03:59:50,14:02:36,Online,UGIFKQZF,5GX1I0M1,Rest Way,LDJU5367LN2L,7,482.94,3380.58
9SRXGCB8,3MCOEFC6FE,OKOCJVLT,2024-09-09 03:59:50,07:04:48,Mobile,EGIRRGFL,H6YDNS96,Recent Eye,UAWRT5O02YVI,2,100.25,200.5
JDCU9RBU,I8M19CU85G,JW9BPGV3,2023-08-05 03:59:50,20:09:25,Online,YEP0R3VN,Y9TEJ19Y,Open Share,E6GA89GBDMZM,10,384.31,3843.1
GAED9Y51,KQ5MFAYVY0,K48A28L6,2022-09-24 03:59:50,09:02:14,Online,X3TU3WTL,J1BTPWQO,Adult Dark,CL9J8LOSLWLQ,7,141.76,992.32
7J8ZGO7K,5NXS12DG3R,JTD9A9WY,2024-01-01 03:59:50,19:37:53,Online,WNCSIZM8,9ZDQ9U3P,Pm Sister,B36OFWPGBXB5,4,440.48,1761.92
T4GN4M9O,GEOLFYNVHN,1DBPOEWP,2022-09-07 03:59:50,21:02:35,Online,SU8A6T4Y,XZOKCXIL,Coach So,F2UD0ED3W4FS,5,243.34,1216.7
9TUVYDBJ,5AYQPRNPLZ,OS15IPN4,2023-08-18 03:59:50,16:32:39,Mobile,AT484MU9,NLGFMCLL,Student Stay,FIQSA3VSS3AJ,3,118.26,354.78
VHQQ3LRF,S36FJSPSNY,VWM8FKA8,2021-10-23 03:59:50,19:47:22,Online,W463IZ3T,Y7A5IQD3,Local Reflect,7Z3GQH1BWEH6,5,131.23,656.15
ZJIR0CIH,SKHRQ4XR10,HWI28BTW,2020-03-23 03:59:50,23:50:36,Mobile,LR4TJP2W,XVJPS7Z3,Do Lose,YZ5R6C6NRTJT,9,122.41,1101.69
SXXRSI6M,O8CM9F9AJY,J1ULD3H3,2020-09-21 03:59:50,14:08:06,In-store,471XXHMI,P92ASTNJ,Something Theory,JD8W4UD51ZR7,8,261.74,2093.92
TBQVNZ6P,GG1BLSWQ7A,5GNWUKGX,2020-09-06 03:59:50,15:47:32,In-store,2RK5L57K,7OZ1KRLX,Truth Good,3HN613L3ENNS,1,96.98,96.98
46DD4VLV,I4LIB25UN9,D8R4BPAD,2024-04-17 03:59:50,12:11:49,Mobile,H64OVNWR,M4P2MRS7,Through Amount,QOXSU110PDGU,1,167.26,167.26
QQZTYBFM,DY6RSNXG60,LPS99EV3,2021-12-18 03:59:50,15:12:15,Mobile,SY85RR89,E9KTIWT0,Fast Notice,TFOF31MX4D67,7,255.26,1786.82
JJWAHCOI,E61B0QARV8,FF29SYMV,2024-03-28 03:59:50,09:42:12,Mobile,LBFVO65S,YSM0YLN1,Safe Piece,IF4JSPGNEK6E,3,222.21,666.63
UOHZ11LT,O3NU2PPCIW,JCAN7RVI,2020-02-11 03:59:50,06:30:28,In-store,39YXPD0P,JUS549LY,Time Each,K6J5DELTBHN4,1,98.63,98.63
OJ2P4LZL,AENXM15UMT,HL0GA3AQ,2024-06-01 03:59:50,01:40:01,Online,QYL3CP1Y,CDV9A6PL,Around Six,SZB88Q7DM5CX,7,186.27,1303.89
IHULZ1QR,VZ1K25JC8W,N01XBX2B,2019-10-18 03:59:50,08:49:23,In-store,KUETUP26,H21PV8NL,Now Half,HZNBXXAI4EVG,2,65.73,131.46
9T00XRBD,O37CY67GXZ,E7RXQGSX,2023-03-19 03:59:50,14:15:42,Mobile,EEB651GP,1GF85AWT,Market More,B0P1BFPS4YZ9,3,276.19,828.57
YY6AGNW0,IK75HAZF9W,U67U8HMZ,2023-09-08 03:59:50,15:23:11,Online,UH68KZ87,ZW6NLLGD,Be However,BU2X3XBGATO1,3,100.28,300.84
27H7DR70,40VWUCY60V,B2SUSTKM,2022-12-16 03:59:50,06:46:07,Online,NBVTPGXE,2UFB0K5X,Way Enough,6A20DXSDN6E6,6,232.79,1396.74
YBOGNUVZ,8NWOIG7AFW,7JOFDUXT,2021-05-01 03:59:50,17:24:49,Mobile,VPZ2FXVL,B9CDDK35,Sense Others,ZJZPJVCBMEPQ,1,26.24,26.24
44M5I7U3,6V647TZNYK,NAKMLKXR,2024-05-01 03:59:50,22:44:04,Mobile,FAH10PPW,ADCJUIY1,Food Everyone,9V7OTLM3HZTF,2,28.45,56.9
68FG8DSK,GIYPJ1XOAD,H00CUDHB,2020-10-11 03:59:50,02:54:47,In-store,EBX0NZ8R,NH8KL0AT,Ask My,WL73B3DZ8C0T,4,371.65,1486.6
C7HJR5DB,ASTOPTIXKV,NQWVBDIB,2021-10-14 03:59:50,14:25:16,Mobile,JXJUAVV5,PV5JERYY,Relate Discover,L9ZGDK5AFORH,4,137.56,550.24
UBTYLDT2,P1NPXEK91L,1ZWV534F,2021-09-19 03:59:50,00:40:28,Mobile,AXNPYHOK,2IYSJ8ML,General Those,EEFCWYLJ0ISD,1,265.29,265.29
1ZZ48R5Z,6QMG1HY5KL,VPFXP6SR,2021-01-06 03:59:50,01:06:01,Mobile,FLMIPXGA,L9F7CLRB,Raise Book,0EYV1V388932,9,465.99,4193.91
FRFB5T16,NTEG2VZ5ML,13Y536I1,2024-02-20 03:59:50,12:32:44,In-store,ZEQS6E13,IRF02LA4,Air Base,WTV465HPAAJA,8,242.06,1936.48
IVS6HZIQ,HVAFIOC9RX,9GQ38J0E,2020-03-20 03:59:50,09:15:34,In-store,M0V0YMBT,19RKGWDN,Understand Company,RIE2ZZQVYE6X,8,410.24,3281.92
T9PY3EHJ,JEFI3HIN54,UMWNM9JI,2020-03-03 03:59:50,20:24:50,In-store,QB2I2HMR,H6YDNS96,Recent Eye,UAWRT5O02YVI,6,100.25,601.5
5SAYEDQT,2STAP6EFBI,SKX975Z5,2021-02-26 03:59:50,03:32:50,Online,PWA5M4RN,JU1CKW6M,Sure Approach,MR5L9B6C5KB5,6,390.67,2344.02
KLGNRR7G,9YL96JBGDL,4424D2EJ,2023-09-23 03:59:50,03:33:56,Mobile,CMHB50RN,HVDSYECM,Environmental Civil,1CR3MKXWXG34,9,371.57,3344.13
SZI54JD2,0LD5AK5FKP,RRR1UPYF,2021-10-28 03:59:50,05:13:30,Mobile,6PD130S4,JQECQ9XR,Yes Agency,AYR8VMGJ9HZN,4,488.33,1953.32
49IV21KW,D5KRKTPIEQ,2WRQL31A,2020-08-02 03:59:50,03:40:29,Online,W6UGLU70,IBVR0D7P,Skill Help,AWXYUKRVEF0T,3,189.85,569.55
63KGG51B,U880JVDKN0,X0729H8L,2021-08-24 03:59:50,11:13:04,Mobile,EBRM2Y5C,627BJKLL,Road Recent,NJUT8OOTNJTC,3,50.48,151.44
LLEP6S54,1TF8XNTL7N,DOZGX59R,2021-06-24 03:59:50,21:59:10,In-store,BDVZX0KX,JY0FECR5,Still Ball,W4HSHUESYW04,2,135.93,271.86
Z9VSTFV7,5EP5AA3A4D,QNXRC7NA,2021-05-09 03:59:50,07:42:40,In-store,KV7FO3XW,PYBSYOES,Lawyer Network,UDRO11NZ6GP8,1,131.99,131.99
9ROSP7WC,Q7KDANBJFJ,YI9A0F5F,2020-08-27 03:59:50,12:10:42,Online,26YOS3D0,W4WOY2PM,Rate Wind,SICSROQ5ON13,4,246.08,984.32
3MNLRG58,YBFYC6VANI,AVM7MDO6,2021-05-02 03:59:50,08:37:57,In-store,OL1CPNVH,D4MQANXP,Among Only,0C7LQ1K3OEY3,5,396.89,1984.45
529HKU7K,8PRDMOY1PK,VF8C63P0,2024-07-18 03:59:50,12:47:40,Mobile,8HJC2VQY,1JRCVGLB,Bring Smile,HU5DHDHB2JZ6,10,21.06,210.6
MLFI5E2C,D010YOLJU4,474BL8Q9,2020-03-25 03:59:50,07:53:26,Online,FPPZXE5A,EU3BKHD4,Edge Six,1F2IA7WATPLB,6,214.52,1287.12
FEO41FBD,L549JBFSCL,LGI96KHD,2020-07-03 03:59:50,14:09:07,Online,T923W8HA,G4GFQFU5,Response Administration,230X0T8AXIQT,5,286.99,1434.95
XU5TA1QR,N4GW5L97C8,9RLY1KQK,2020-07-15 03:59:50,03:34:09,In-store,TICYAGU8,X5Z97GVR,Late Science,XU1N1MA97SKT,9,257.6,2318.4
5B2SC6OJ,5VRXMXWJRQ,6GHUQ5CI,2024-06-08 03:59:50,04:51:00,In-store,G710GU21,FJFC9V17,Game Beyond,P0C4WNJNQB78,5,496.02,2480.1
ZMODGFES,M7U8FUZVKN,ZRHDGW8M,2023-05-15 03:59:50,02:18:37,Mobile,6UVAXTMQ,QOZSD6EH,Peace Subject,4OMM5LASTF8U,6,495.51,2973.06
