Product ID,Product Name,SKU,Brand,Category,Subcategory,Product Description,Model Number,Release Date,Price,Discount Price,Cost Price,Wholesale Price
ECUTUY7T,Detail Firm,GR4BRR7FO38Z,Zara,Fashion,Clothing,Painting place bad board different goal. Visit attack serve war people such.,TGDTN5WQKY,2020-08-15,330.06,290.7915887,284.6650273,258.3097178
O3SFZM5W,As Right,ZXVQZBALQGQY,Adidas,Fashion,Footwear,Factor lawyer first statement. Drive whom affect main.,MP9H6Y89DT,2024-06-13,351.43,333.8463775,276.437473,248.8133764
L7QPOXTU,Result Rather,PQANBUQK6ZAO,Prada,Fashion,Accessories,Billion total give sometimes several here simple they. Offer early left in.,J9FCPX2GUF,2023-03-25,417.25,397.3962297,321.0658065,306.0237192
3U35OF5K,Home Stuff,10O55S87HFCQ,Nike,Fashion,Clothing,Artist development ten. Officer risk body.,1RB4ZELTA4,2020-06-14,65.27,46.53516121,35.73886494,23.48225802
9LIFILGS,Seek Election,33GEF07HTJ7Z,Nike,Fashion,Accessories,Thing push early. Mother especially financial ago.,E6YF2FLC49,2021-07-13,380.09,340.2115474,316.3647089,297.173094
BWNSR5NL,Can Energy,PGWVPSL0CK9L,H&M,Fashion,Footwear,Remember drive any two product. Everybody blue teach health day.,G80Q7IGLDS,2020-03-11,168.87,129.7448837,133.5003283,105.3351009
HFG2C84W,Star Data,19OZR8X46R7V,Prada,Fashion,Accessories,Can specific instead check agent still.,E3KZGZUU0A,2021-06-25,370.16,343.1065242,314.775314,286.0994571
X8RZ2H9W,Majority Push,QP8ARS4S5LZF,Nike,Fashion,Footwear,Reveal mean green. One story among generation anyone. Including home follow modern.,3PMLVSC9N3,2020-02-08,174.98,138.0310115,75.46121285,57.8066815
NC6K6Q01,Style Direction,LHH074CM1UXX,Gucci,Fashion,Clothing,Time play happen save sign. Real special agency right better apply.,P4E42FQOQP,2024-07-15,196.01,178.6730748,164.256565,139.9725028
N7LD8LBF,Same Power,51UNFDTTEPQR,Zara,Fashion,Accessories,Serve save stop plant strong get direction.,KY7VR7723Y,2020-10-03,453.15,421.4717339,378.2031141,366.8434133
V9MGQQZL,Resource Buy,RN8YKQOES86X,Gucci,Fashion,Footwear,Cell true interest stay break material. Actually when available.,LSU73LYOPZ,2020-01-02,258.91,249.4065788,220.5927825,206.5856774
JPGO5HRQ,Four Fund,YNA6PD6P67HL,Nike,Fashion,Accessories,Worry either watch oil environmental example trial. Capital say act enough.,NJAHE3K8NV,2022-09-30,28.87,20.31398418,-48.73491167,-76.24302299
2GT2ZGRX,Yet Of,IR6QYQPNN42C,Zara,Fashion,Clothing,Something art prove agency. Southern cause agent.,8PJBMBUHMJ,2024-07-11,208.7,186.267292,180.1141785,159.8536697
GT9RTJFS,Arm By,ZJFAXJ74MYIR,H&M,Fashion,Accessories,Name policy wrong training up west. Experience receive data finally admit girl.,E7ZTJ4CEX1,2022-09-08,309,270.2969586,242.9370792,225.3648126
6AMSO7SX,Early Safe,TFV9MAX306K6,Nike,Fashion,Footwear,Care base probably beat factor situation accept. Wall draw art.,T562L0GEQ1,2023-12-21,10.53,-36.40501962,-41.34337381,-52.47276124
ADP6XQ59,Marriage Drug,0JOQ8A0UCMEQ,Adidas,Fashion,Accessories,Herself imagine article.,AYA67P24WE,2023-05-25,263.86,243.9729419,195.9884562,166.2647992
BZDREJSW,Page Pm,5GUZ1IBWYGE2,H&M,Fashion,Accessories,Beat camera whose can between strong left. Game owner stop most very.,WL0HCBNECI,2021-10-15,387.89,363.428163,345.0724831,318.5103825
Y4TCTWZC,Yet Out,VPPB1ZDIXQ44,Adidas,Fashion,Accessories,Become cause standard pass. Address fire adult any after.,H5MR2G3CJP,2024-10-04,359.04,343.3334852,259.7248588,242.8860265
ID9MAHP9,Of Reduce,VO6QB0JFNK4W,Nike,Fashion,Clothing,Seek chair health. Hot new notice action stuff.,F9CCU1JXQ9,2021-09-12,331.8,300.4926522,258.8571649,244.4626169
9T28RS17,Six Table,NLIV3N2A94F1,H&M,Fashion,Accessories,Could international candidate region level must cover. Law crime green realize bar manager.,QOES9PPAQW,2019-12-14,361.3,338.0090359,310.4611324,299.917243
4PJ8U12P,Test Hope,5YEB7U1L0059,Zara,Fashion,Accessories,Federal main direction morning Congress. Whose hair record of there write present.,I4Y2BL7RIE,2022-06-17,198.15,184.427704,110.1651242,99.32602894
RRB0VH9U,Land Fight,LQIF1UTAC4X3,Adidas,Fashion,Footwear,Line ground yeah computer station management. Own avoid news indeed but lay.,0VFJF6E97D,2021-02-17,248.67,212.1461964,212.0819763,193.7663293
XNQH85O9,Receive Modern,80PUW1KUALNM,Adidas,Fashion,Accessories,Off care service determine speak fill. Magazine politics ability moment. Or few such.,GZN74BSIVX,2021-07-11,140.83,131.296923,81.9221403,59.89305478
I6EA8PDU,Bed Strong,HGPXLE5H7Q11,Nike,Fashion,Footwear,Table born break feeling show. There stuff soldier sign.,MEUJ5TMG1P,2022-07-23,157.24,119.427086,82.10766871,69.11238471
HNGHGUNJ,Song Short,E7JXTWMAROMZ,Adidas,Fashion,Accessories,Sing shoulder on that yeah. Stock particular number window over.,N22D6XWA1P,2020-02-03,182.47,156.7622743,96.34752305,73.04282701
S3V37O7V,May Prevent,8XLQ3RDE4KNA,Prada,Fashion,Clothing,Age case medical nearly student someone coach black. Most store realize road side simply will seek.,9A5D9VHGYL,2024-02-10,64.94,18.82258611,2.09223097,-17.87964758
1C8VTZXI,Body Election,WDLFST4BN17V,H&M,Fashion,Footwear,Fall student name market race. Subject friend rock across question.,2EHK3YJKLL,2024-08-09,424.12,417.1285132,353.0410983,332.4351557
T6WZ6GXP,Early Keep,1VDBLBWT5EZS,Gucci,Fashion,Footwear,Room agency executive impact once upon threat. List reality lead lawyer church.,9SIFT28X74,2024-03-05,187.03,174.0112835,110.8478917,95.35292408
GBZJP9J9,Likely Best,5V075QIBUU02,Gucci,Fashion,Clothing,Maybe popular citizen star voice indeed another. Firm service treat fine return fire do.,3X3RN5YAJK,2023-08-19,391.57,372.204662,328.2049687,310.1188976
YJJQZEFN,Money Partner,5JAOWZNY71XU,H&M,Fashion,Clothing,"Mind question full feel.
Free wrong phone stage. Price pull nation.",51XCXTW7R6,2020-07-25,463.86,419.88584,399.8522384,382.7178578
WNIK6QRL,Eye Action,L621PGNYUHKU,H&M,Fashion,Footwear,Adult blood nation take director. Summer finish full finally bill.,1D2E2FPZ7W,2021-03-13,157.24,119.2929719,59.95631107,37.33660445
L2XZIC5Y,Choice Require,0ASGDZ5ZP17R,Zara,Fashion,Accessories,Particular wife thus loss process. Tough animal style war west.,TCH5432HS9,2020-06-13,227.96,214.105711,190.4696998,168.0021556
OWKFX218,Company Teacher,Z15KJSI0ZBMB,Zara,Fashion,Accessories,Single eye available. Detail have offer let move. City become series above machine live let.,O2VR5DHNMI,2020-08-11,269.86,227.8221948,216.9955407,196.0090928
Z5HT0YY1,Son Community,FD1081R50RQR,H&M,Fashion,Footwear,Poor soon alone between but behind. Rich career third course position eye.,DAEC3MJWV4,2020-09-21,240.06,225.5809618,152.7840648,142.1172101
KSYBC8F5,Laugh Republican,5E26AR297F4O,H&M,Fashion,Accessories,Church reality send side. Room just doctor nothing in prove.,5LSEQ0SCQE,2023-01-30,88.97,72.53629228,53.98636705,26.34408692
3ANY2NF5,Feeling Account,7KIZJ66YRJW9,Gucci,Fashion,Accessories,Father type person young indeed international music. Method child back still build.,0R0466MIRA,2020-05-19,163.81,155.0574843,112.2359701,85.10102274
S7QPETR7,Yet Care,G4AMVLTN9CI3,Nike,Fashion,Clothing,Guy baby material trip word section dinner. Western seem heart establish camera measure.,42GQ5LJ4O3,2021-02-21,406.12,398.625457,350.239789,321.9933964
LC6KT3G7,Crime Detail,SKB3XNT78OB6,Adidas,Fashion,Footwear,Thousand receive per. Performance west traditional floor bit these himself.,OVFER96WSZ,2023-01-24,132.85,125.8203769,98.38216236,80.22234819
N5E9L5GG,Population Discuss,7DEKHDVIZJQP,H&M,Fashion,Clothing,Ok about hour call civil. Son half guess accept method. Nearly report next outside certain.,1RDEBNMIG3,2020-05-08,423.7,393.6330618,338.864305,320.7451168
QOKFXD27,Can Everybody,XQFLK2HA7YEH,Adidas,Fashion,Footwear,Level involve population board article. House save prevent house specific sport just people.,1X8G2HXSAM,2023-03-21,403.17,382.4698104,338.7434973,325.8616637
MZKDRUWH,Perform Type,S92X6GRU7BRB,Nike,Fashion,Footwear,Attack its improve bank. Send TV check community yes onto good middle.,VQVM8Y02A4,2021-05-21,162.2,127.8107231,140.6232115,130.3303564
550CA83Q,Accept Alone,S189QTVDP9A5,Prada,Fashion,Footwear,Decision radio employee voice.,759J0AUW4K,2022-09-06,86.24,54.46474104,-8.072613854,-32.16582273
HANO4VB8,Call Machine,5PX403KNBBPL,Adidas,Fashion,Clothing,These about sign organization. Whatever contain collection that task heart.,3AUZ4EL2U7,2020-06-13,252.52,211.6898013,186.9379182,167.1577915
11WZEAMV,Night She,0YTDJ9V5TWVV,Gucci,Fashion,Footwear,Scene fight area American body piece say.,EZFEJCK9QX,2020-09-03,38.29,-2.831687765,15.17180484,-9.629026919
2IIAVYPJ,Quality May,K6Q5FO1K8DC3,H&M,Fashion,Accessories,Imagine week class find guy. Suddenly better grow too.,1EREF2LRRE,2021-02-05,422.7,376.0401658,384.9168393,373.0220973
KGCMOLV1,Campaign Pretty,03IE1EQ0GNY0,Nike,Fashion,Clothing,Law international push until. Central force view theory.,TQAQ0KZAWK,2022-10-28,359.73,349.3947179,261.698069,247.5530426
372ECW8Z,Generation Detail,RKBQA8HURBWR,Gucci,Fashion,Footwear,Scene good quickly state able beyond.,Q120K87Q0A,2021-04-13,369.98,326.0740816,342.3825243,330.8892986
6T6CINUC,Month Health,8CV8E6FW1HM8,H&M,Fashion,Footwear,Deal weight yard. Through trip thank camera who similar.,KDIBI54VFK,2022-08-08,407.19,383.2317381,366.6131982,355.2579577
VNAGY6NN,Research Nothing,1LZW5OP32B1F,Prada,Fashion,Footwear,Seven security occur argue. Although take development someone start.,35YKR3JUPG,2022-11-07,264.13,255.2143062,176.0711031,154.6429627
JIJ57YGL,Author View,YJ0V7X3IUI2U,Zara,Fashion,Footwear,Goal after region professional. Hear size government measure north real whatever kind.,8T7P3EQN1J,2023-03-10,446.58,406.1278214,422.9472884,396.6537709
CFBVGID2,Green Live,RURDT989UP07,Gucci,Fashion,Accessories,Benefit also surface material crime value.,TPJM928YUX,2021-12-16,125.85,85.98731297,83.18457689,64.99381105
1RKI4ZDX,Catch Central,S9L3R9PHEDCU,Prada,Fashion,Footwear,Not arm beautiful save themselves land through response. Picture month better protect serious.,15AIK1P39L,2023-01-27,69.24,43.2764458,9.501704072,-10.01470209
5NI964D4,Yet Today,GI36OE62UNSG,Gucci,Fashion,Clothing,Window technology return allow black student gas. Somebody dog state such serve.,VXQKW3Y4YJ,2024-08-28,495.23,486.7434036,397.5309624,379.7632838
KUF8L6Y7,Always Example,V3QZH29RPFA0,Prada,Fashion,Clothing,Itself least she direction.,OC8JD9DJRF,2022-07-25,39.28,28.04369091,-26.0604099,-47.51797121
CCF8DCOB,Health Its,0C86KHCTNRKH,Zara,Fashion,Footwear,Seek war vote theory girl bad. Your side friend early condition with manage.,FWTD5GQB8T,2020-05-13,485.12,477.5549013,421.7783228,398.2009003
Y7ZA06BA,Effect When,7R67OFF53Z1O,Zara,Fashion,Clothing,Material investment program. Sense growth go customer herself shake. Else soon drive building.,HKPE1WFM6G,2024-05-14,469.66,426.319815,431.6176721,403.3528964
ERUUK779,Own Themselves,X1JN70XYXTEX,Zara,Fashion,Footwear,Move clear fund scientist budget year prove. Its end carry plan price late give.,YOCLO1UB5O,2022-01-12,269.1,241.6769858,239.4278486,224.1919298
AXXCD0HR,Either Cover,RQC1655OTI5W,Prada,Fashion,Clothing,Contain adult high. Company how director age anything box.,7WBE6IIMEU,2020-07-13,378.62,328.7794025,294.8100679,271.1055066
A4DCA2FC,Hit Appear,OEI1PG284DG8,Adidas,Fashion,Accessories,Start collection manager international business fear. Together whose market race.,SWL0VXG9Y2,2020-05-11,36.6,-6.278908595,-30.71636489,-56.30119315
68R19O1S,Exactly Cause,DU04P5BBXQEH,Adidas,Fashion,Footwear,Close yeah race personal both believe. Training upon nation two building.,S8M5HRSGAS,2024-05-10,72.33,58.82520861,51.85428564,41.14901976
XELATVQK,System Once,O2S32DJ0BAGM,Gucci,Fashion,Accessories,Away leave message not she.,6K9TCVPF30,2022-11-10,491.66,471.9401862,405.4519456,380.3936287
V3GRB4Z6,Put Buy,2ZDYT2B9Z160,Adidas,Fashion,Footwear,Result film left carry. Size reveal few off eat smile.,3BBE6H7CZC,2023-12-01,42.06,7.149695408,18.05027586,-5.316289563
JRUQRVFK,Stage Court,TAOU7O3LDXV4,Adidas,Fashion,Clothing,Law sport determine add dinner. Forget physical than pay. Data along collection almost.,UK1HGGTHLZ,2023-03-16,381.05,374.9642039,300.7763573,288.214051
IVU8WORQ,Question Determine,F5EDH45ZYOTE,Zara,Fashion,Clothing,And may mouth lead daughter. Himself green race husband resource.,ST55BUTD6B,2023-12-27,478.38,454.364104,408.2998199,388.3634425
5L9DI2AF,Recently Soon,T4QIGMH88KP3,H&M,Fashion,Accessories,Indicate whatever and evening animal. Unit seven practice something tax term.,K4EEF6PUFC,2021-10-07,124.45,108.9593039,27.94497974,0.60304321
6RVACB46,Hear Wife,W5VW73EA5TTP,Zara,Fashion,Clothing,Party open amount ahead talk keep able.,LABDIP5M4W,2020-03-24,288.05,246.0191198,189.4370303,171.3702769
PASBXEHJ,Act Really,SU0ZIBG1ZW0N,Adidas,Fashion,Clothing,Set region chance set feeling serve. Pressure someone if.,4MC5BVRT3I,2021-04-20,98.11,60.30309959,61.58630733,50.72044605
WF6A1HY0,Despite Probably,HE0DXRRU1BG4,Nike,Fashion,Footwear,Whose manage realize growth drug marriage body table. North material management.,TBDJ1PTLAY,2023-08-01,319.73,313.8755126,239.0996606,211.2527277
RTETNE9C,Out Outside,WK2S12ISH9FF,Adidas,Fashion,Footwear,How could year buy. Market also few animal.,47AOZNVQJJ,2024-02-15,325.44,302.059712,291.1947495,270.1853211
9JKQS76P,Likely Science,B9CDI5J03UIU,Nike,Fashion,Clothing,Believe across high eight. History campaign in pick ever moment particular.,GLEOVIMY8Z,2024-09-23,275.2,263.8522697,224.0880673,198.8264157
R55CYEJ7,Travel Final,JLIBPAQ0DRRU,Gucci,Fashion,Footwear,Officer so bit.,N4D7SXNK2D,2023-05-11,296.5,251.2722904,233.2956914,218.7104025
KX5LNX5Q,General Help,XKMQN0V1MXX8,H&M,Fashion,Clothing,Table white group Mr talk. Place real project while while certain perhaps.,Y4WH407A8K,2023-03-20,499.41,483.3254651,470.854091,442.8322988
Y9SQ2UJR,State Politics,TGDMDANK832C,H&M,Fashion,Accessories,Fact high finally. Edge however grow ability loss.,EMI643JVVW,2021-06-30,107.65,61.06991057,18.4186581,0.966935105
OBAA3KZF,Paper Not,O8XYHZFSNYDU,Gucci,Fashion,Footwear,Far respond difficult lose.,SKJPNYOS95,2022-08-06,320.29,296.1093579,245.4883591,216.3729896
619I3ZF9,Everybody Factor,WU2IB6PVE3LS,Gucci,Fashion,Accessories,Present study significant morning effect science break. Future special place really also letter.,NLOE7RYKSF,2024-03-04,419.39,393.8432859,321.6287423,294.3296715
DXTRAM4F,When Door,PV0Y2GDX5I73,Zara,Fashion,Accessories,Sea beat bar source factor speak cell. Say activity child throw fast lose.,Z8ZJT154KH,2020-08-16,316.4,291.3060602,273.3143385,252.9620968
5WMFNMWX,Evening College,Z0KL726O9OU3,Nike,Fashion,Clothing,Establish bank fact receive box friend. High answer ability follow change officer old.,TCF0B8WUUN,2020-04-13,165.28,142.8740275,73.1270319,47.79404947
RT9I48IK,Country Money,ZQZN48OVB99T,H&M,Fashion,Footwear,It loss human. Area develop indicate yard song magazine cut. Above people wish.,193BKCP6K8,2020-06-29,303.96,287.4734236,261.7598267,249.5886439
3LVEVXFQ,Response Main,PQIK6ENNJVC5,Adidas,Fashion,Clothing,Trip eat lot. News shake say day. Left foot style address pull government.,AOU7SE6NBI,2022-08-27,77.15,71.40333907,24.71214307,10.73899127
40FDHFC2,Small Long,J51GS720D5D9,H&M,Fashion,Footwear,Standard kitchen training piece once town lead. Environmental positive break Democrat loss we way.,QA5NYVZACH,2023-12-29,369.08,346.1603389,304.5337044,280.8732793
MIH23ET7,Those Agreement,2YBYRQL5A8OK,Zara,Fashion,Footwear,High weight despite himself pick staff attack. Success test on firm. Sing tough thousand cup.,DXR5O4X9UL,2021-10-05,421.46,414.0675839,327.6235238,317.5053971
38S88DL2,Trouble Force,0UZUM93X2SGP,Prada,Fashion,Clothing,Analysis magazine thus maintain special report teacher appear. Play surface up really.,CDQB78PPIB,2024-03-30,345.62,301.3710184,287.5224274,260.8004547
YB96VR8C,Tax New,6LNP63XZJAJS,H&M,Fashion,Footwear,After half need return foot. Democrat edge property get indicate fact address.,KLBI152NZH,2020-02-13,122.41,108.2117458,43.79648199,33.0831462
N94UXTK0,Western Picture,H84UN537UP0M,H&M,Fashion,Footwear,Subject try maintain mouth its. Two able spend role spend machine story.,ZPDTAWET3W,2020-04-16,37.49,19.2652598,10.26079451,-18.24271343
EU66MVJS,Much Size,T6AWHKWU3MPP,Nike,Fashion,Footwear,Kitchen gas no return. Affect floor none.,8URD45JFSV,2021-02-06,116.62,72.83025219,48.65058196,34.15031242
TILCXBXU,Easy Democrat,I2XEJUTMGB62,Prada,Fashion,Accessories,Before help staff month floor understand. Account myself win.,ZKO5YA3ATH,2024-01-07,158.54,135.9380742,87.69481018,75.72468612
3TX184GX,Claim Goal,8WBJ3NC0MILS,H&M,Fashion,Accessories,Professor popular respond really fact. Benefit detail reason interest develop.,ZJJD38EHPH,2021-09-14,242.82,233.8151781,149.7456022,133.101593
YJ1HYOX5,History Maintain,5O3APFUM81JQ,Gucci,Fashion,Footwear,Recent they although establish eight hand. Attention return safe rich quality.,I4NGL0EYMO,2024-08-16,225.55,203.5156037,203.3633248,174.4697875
R8N7745J,Go Central,AUAMY35OD0Y0,Prada,Fashion,Footwear,Wear know two since say interview parent. Degree herself religious hard. Choice as public feeling.,AMEF2JJ509,2022-08-27,278.99,271.016762,219.8351644,202.8459967
G1DDJAAC,Perhaps Him,LR2E0Z3359W9,Gucci,Fashion,Clothing,Blue rule way ready. Writer key table whether ago.,GSHW2P0IVU,2020-11-24,465.35,420.6346467,391.0663066,364.5052637
F8VCL5EI,Company Thought,2FTTFZVRVJ5X,Nike,Fashion,Footwear,Push for those. Lead avoid talk tax tend design.,YE6ZD2NGH5,2023-10-30,439.88,420.288735,372.8496637,358.6142776
CQZ6AGUD,Way Foot,TYDZRZD5GRTR,Gucci,Fashion,Footwear,Success area room player throw notice give. Sort by through. Throughout foreign avoid entire.,2PVWIJDONN,2022-06-19,266.09,256.0079265,242.569718,230.8114698
AJ30QH5Y,Former Successful,CRINH3BFAYDM,Adidas,Fashion,Footwear,Enough measure feel issue fall. Land gas deep military its political.,UD01RMPEN0,2022-12-14,55.69,20.1024351,-2.924465434,-20.76331883
0763D9BY,Social Feel,FYO1I6T2TH6V,Zara,Fashion,Clothing,Your both art sound bit include happen. Go establish particular truth.,3HM1YX70UA,2021-10-25,305.3,288.3357567,236.4424298,212.2240847
CALXRSUL,Sport This,YMJDBJBY3R8V,Gucci,Fashion,Clothing,Individual which spring clear write enjoy sure.,DKUAPQMJ15,2023-12-11,456.27,414.520927,386.0160089,362.3758663
L2MZ17QN,Begin Nature,OVN96023KBST,H&M,Fashion,Accessories,Leader true catch protect share morning wall. Cup yet view beat media friend.,4YLDTU75NJ,2021-03-31,475.92,442.0864421,399.6103484,381.2767054
8P1ZWJ9M,Different Analysis,2CDZMSJYDG2A,Nike,Fashion,Clothing,Training suddenly report society in state themselves. Financial by deep man nearly.,VKV4A579C1,2021-07-06,490.53,467.1518235,440.6787719,410.7785808
5KF133OH,Film Much,9F6NGHG0IYFS,Zara,Fashion,Footwear,Decision affect minute interesting behind coach.,KTFC34BCCX,2024-07-20,492.27,469.4096816,455.8664754,430.2026367
LA5YSEE6,Charge The,OCG9EPTMA6Z6,H&M,Fashion,Footwear,Provide ready apply war. Likely discuss hard amount. Explain his least lose worker ball answer.,QHTN2QCAF2,2023-06-17,475.59,451.8532419,385.0945294,371.9178436
GTGFM9RN,Describe State,1U2C88E53EHL,Zara,Fashion,Footwear,Yes model provide century. Interesting mission it.,FYSZFK438E,2023-03-01,237.36,199.1615537,170.7183727,154.1745183
