,SaleId,TransactionDate,TransactionTime,InvoiceNum,SalesChannel,QuantitySold,TotalAmount,CustomerId,ProductId
975,R4WUNPIT,2022-06-08 03:59:50,17:12:32,7YH682T7,Online,9,,LD2MY2W4,4SVAXU7T
976,UPX3UBES,2023-09-01 03:59:50,09:05:34,VHIY2M1Z,Mobile,1,,2PH2YXA3,YSNFCSX2
977,FGI7YI3M,2024-04-23 03:59:50,05:29:18,ECJWE5V5,In-store,6,,9BCIL8DW,22HBIUSR
978,65W69DNO,2020-02-07 03:59:50,20:20:34,2KNXHRYO,Online,2,,Q04NM6SN,B9CDDK35
979,GSDUKTOB,2020-04-17 03:59:50,23:07:41,YHTZ1WKP,Mobile,5,,2V6UCR25,FEAP0G1K
980,RMXS5M93,2024-07-23 03:59:50,13:51:26,DMTU4ATW,Mobile,9,,H8AZ1IPI,BQF8BR4P
981,QLCMZUYV,2022-04-01 03:59:50,12:37:34,SR33YDSN,Online,9,,FSQ93VMH,DY9SBYHQ
982,QO3BY98W,2022-03-10 03:59:50,04:05:34,0RJWB8AE,Mobile,2,,EBRM2Y5C,MRWMWGRW
983,9463AIIZ,2022-12-11 03:59:50,08:28:36,FLHZRAYU,In-store,8,,45JNBYBP,HV8Q39IO
984,366FH1GT,2021-03-24 03:59:50,10:01:46,C6PIVC84,Online,2,,OCAH51GR,UFH06ZOC
985,BGDMFRMC,2020-05-29 03:59:50,13:41:41,5NW8S6VV,Mobile,5,,WSC2CLNI,DK4QTON7
986,Z4VJ2198,2020-07-13 03:59:50,19:09:06,B5JL2LFD,In-store,9,,4OFGQ32C,XR4DMEFZ
987,6IYHSFR3,2023-12-29 03:59:50,22:55:39,TVU0J9PF,Mobile,7,,L9O841Z7,VJFDQ29W
988,38YZINC9,2024-08-11 03:59:50,19:23:12,Q6JB5056,Mobile,6,,ZNHK02XQ,QE5HZ0LM
989,WOCNAGVZ,2022-09-10 03:59:50,06:52:43,R7GZXTV1,Mobile,2,,6UVAXTMQ,S99FIEJU
990,RGJ6H2K6,2023-08-09 03:59:50,04:57:11,ZFJ3O8GM,Mobile,7,,96UUKA6Z,8WWGR0PO
991,DJMDNBQC,2022-01-17 03:59:50,11:43:29,1O2AGXOV,In-store,7,,EVSY48JF,8WQMHVQG
992,8B75NNOG,2020-08-17 03:59:50,04:28:45,CNM6XM3R,Mobile,2,,YC1P775A,6ZHSXOOX
993,T0INPGJ8,2023-05-22 03:59:50,04:50:02,60KO3SOV,In-store,3,,LVF2ZMGO,ZU5Z10Z1
994,ZFZ3CWRH,2024-01-28 03:59:50,14:10:24,T2WJ379M,Online,7,,O0LQWQVD,1HO36BGT
995,3XEOSO2Y,2024-02-06 03:59:50,06:58:48,267Z4C92,In-store,3,,OGQXRNPU,ELYO4A37
996,QENR2FH2,2023-03-15 03:59:50,19:13:45,L9LVGCX5,Mobile,7,,F01HPYYS,5LIEUOTO
997,O0Q5WP9D,2023-12-24 03:59:50,04:51:09,P0WZRBI6,Online,2,,JPVP6VI9,OOGBR4X3
998,HFR3KW9Z,2024-01-07 03:59:50,01:11:49,PMBJ5KOG,Online,8,,ZT9NBGTM,E1Z9VG1J
999,MY67C67W,2022-09-19 03:59:50,20:15:43,4Z07TZI5,In-store,7,,IT9KRTY7,KR91Y9FQ
1000,0KEDL1X9,2024-09-28 03:59:50,03:39:41,NMO56LPE,Mobile,4,,,
1001,53PVTSTX,2022-03-31 03:59:50,06:28:35,8BN1RXD1,Mobile,3,,,
1002,T54GTQ7U,2020-02-18 03:59:50,23:06:42,NLLBQH27,In-store,3,,,
1003,V6PCADU8,2023-03-21 03:59:50,23:55:51,4LQ69NNC,In-store,7,,,
1004,PMVZ8H9W,2024-03-23 03:59:50,00:45:31,C7V0SSTA,Online,8,,,
1005,3K0ZN8Q9,2021-08-15 03:59:50,19:01:24,2LG6T0LJ,In-store,7,,,
1006,FBAHIF5O,2023-04-03 03:59:50,22:53:50,H42O3ED9,Online,7,,,
1007,SCWK3DW4,2020-07-04 03:59:50,15:34:17,WEFLEM2M,Mobile,1,,,
1008,SBJE39NJ,2023-01-06 03:59:50,06:22:50,3PMDLXBU,Mobile,9,,,
1009,8IJW6H4J,2022-06-05 03:59:50,13:14:34,XCS7KU27,Online,7,,,
1010,SOI8BYX3,2023-07-01 03:59:50,18:24:50,P5SDL32M,Online,8,,,
1011,YHPYXEVR,2021-12-04 03:59:50,14:11:58,LSQ0YDB3,In-store,2,,,
1012,YKIM4DQK,2023-12-31 03:59:50,09:05:11,78U4YNP2,Mobile,3,,,
1013,EV6IGGFR,2024-03-08 03:59:50,12:57:01,VF258U4B,Mobile,8,,,
1014,FB5O74PV,2023-08-24 03:59:50,21:53:08,XBIZYNNB,Online,2,,,
1015,HWYVKJD9,2021-06-18 03:59:50,22:21:47,8JZ7OSCF,Mobile,10,,,
1016,FZHHUXUS,2021-12-15 03:59:50,10:12:30,ZZM9UNYV,Mobile,8,,,
1017,NAI9M4Y9,2022-03-24 03:59:50,02:11:34,L0RAR7WX,Online,10,,,
1018,O2O4C491,2021-12-28 03:59:50,02:28:01,WUK4TAPV,In-store,8,,,
1019,6MM45H3H,2023-03-04 03:59:50,14:01:15,ZBPZD4YJ,Mobile,9,,,
1020,ORTH4QGI,2019-11-17 03:59:50,01:19:07,DE4GDOX0,Mobile,8,,,
1021,169GUY0U,2021-04-17 03:59:50,11:20:13,06B00L3P,Online,7,,,
1022,YVRP86B7,2023-11-30 03:59:50,18:09:03,VBYCV6UM,Online,7,,,
1023,7QAK1A4L,2022-02-04 03:59:50,04:37:04,A4WXAEGU,Mobile,1,,,
1024,KH2INZTV,2024-06-20 03:59:50,04:01:34,LH6TD014,Mobile,9,,,
1025,KUTPTP85,2022-11-23 03:59:50,11:37:45,M9ZT33E2,In-store,2,,,
1026,E7DA7DUV,2021-02-05 03:59:50,16:17:19,ZSHZ11RC,Online,3,,,
1027,NM57FG0T,2022-09-22 03:59:50,19:09:08,E2O8QKFA,In-store,5,,,
1028,XB4QAE2I,2023-02-27 03:59:50,00:21:15,B2QRCK35,Mobile,5,,,
1029,WIL9GW8P,2022-10-14 03:59:50,03:03:23,8JXGLHYA,Online,4,,,
1030,LG5NNYAV,2023-03-29 03:59:50,21:57:21,LBDV6IUI,Mobile,7,,,
1031,B49WJ3JA,2021-06-09 03:59:50,18:40:03,7S8MGGCV,Mobile,10,,,
1032,290D42J0,2024-08-11 03:59:50,17:28:23,DNINRF7F,Mobile,4,,,
1033,NQGJA2WN,2021-09-21 03:59:50,04:04:44,3XLB38DS,Online,6,,,
1034,NZ3JRQ8M,2020-07-25 03:59:50,01:27:32,SX4X7PHX,Mobile,3,,,
1035,8MWTIJ7E,2023-05-21 03:59:50,05:49:14,EJ12YFJU,Mobile,10,,,
1036,7TZ5K1K1,2021-02-23 03:59:50,10:22:04,Y6Q36XIM,Mobile,8,,,
1037,CMKO8Q40,2021-12-23 03:59:50,13:01:57,OADLJQJV,Online,2,,,
1038,DZNMIPR5,2021-06-12 03:59:50,18:11:34,51IL5YME,In-store,1,,,
1039,4L78B015,2022-07-07 03:59:50,19:29:29,F4M8VBGB,Mobile,6,,,
1040,GJD6ZMKB,2024-02-05 03:59:50,13:48:19,EQ0388U6,Mobile,6,,,
1041,0U8RY4X3,2019-12-01 03:59:50,16:18:08,CW44FFAB,In-store,6,,,
1042,SYBDZFZS,2021-02-07 03:59:50,19:26:12,Q62I0DB4,Mobile,7,,,
1043,6UOBDKB7,2020-10-03 03:59:50,04:39:42,CM23RRRE,In-store,7,,,
1044,DG1E7TMI,2021-02-28 03:59:50,17:11:16,U1ULFO3W,In-store,1,,,
1045,83LKDZUH,2020-05-03 03:59:50,00:09:44,WEIJAG62,Online,2,,,
1046,4UUOZJWD,2023-06-30 03:59:50,21:01:35,A2ARBQPI,Online,9,,,
1047,0VOR1MOX,2021-12-28 03:59:50,08:33:21,74ADNS1O,In-store,5,,,
1048,KOPUFKFL,2022-04-05 03:59:50,13:21:36,62R0RC4R,In-store,9,,,
1049,WHB1HRZG,2022-09-21 03:59:50,19:34:51,1UKI6PJC,Mobile,9,,,
1050,K37JTCJ4,2020-07-28 03:59:50,08:26:18,OO2V6160,Mobile,10,,,
1051,KWO0HRR1,2020-10-04 03:59:50,18:15:21,UN9AFP86,Mobile,6,,,
1052,KPNVJ99L,2023-11-18 03:59:50,06:58:15,8UQ6NODN,Mobile,10,,,
1053,39GCSN29,2020-05-31 03:59:50,23:41:45,6248T2SQ,In-store,2,,,
1054,2MASNELS,2023-03-18 03:59:50,14:08:57,IIYSKCRY,In-store,4,,,
1055,TE50S9QK,2023-08-12 03:59:50,02:04:53,3FOYJLEH,Online,5,,,
1056,AYZJO68H,2024-07-18 03:59:50,05:38:06,K62Z9FM2,Mobile,5,,,
1057,Q9A6U2XB,2024-07-13 03:59:50,16:02:58,QPEZQTJM,Online,3,,,
1058,X5T0A9I1,2022-09-18 03:59:50,01:35:37,1WHXJHXP,Mobile,7,,,
1059,QNCU1P51,2020-12-19 03:59:50,13:26:17,LQSC4GX5,In-store,6,,,
1060,Z8ZSKY7M,2024-07-26 03:59:50,18:14:29,3TVWISGZ,Online,4,,,
1061,GAHJJT0U,2020-07-02 03:59:50,15:26:25,HH6UDZI8,In-store,1,,,
1062,3WF2WI01,2019-11-02 03:59:50,01:08:32,107L9460,In-store,3,,,
1063,HLX48GJW,2021-01-26 03:59:50,17:00:41,AFUVP13M,Online,7,,,
1064,W5QUG0EQ,2022-04-02 03:59:50,17:44:00,V5JD14A0,Online,3,,,
1065,KK309ZW3,2022-12-09 03:59:50,16:15:24,BNQY74PJ,Online,8,,,
1066,7HD813RR,2024-08-25 03:59:50,10:33:54,37YY1FEY,Mobile,5,,,
1067,7PUF5XMY,2020-11-12 03:59:50,11:42:19,O451722V,Online,6,,,
1068,0NCR341S,2024-06-13 03:59:50,12:53:09,QJTYDPNX,In-store,3,,,
1069,5P9IMD0M,2020-02-16 03:59:50,04:14:03,8R0CYKHC,Mobile,8,,,
1070,W0F4HQW7,2021-12-04 03:59:50,19:56:42,ZV6NQ21W,In-store,6,,,
1071,6XBGGNC3,2023-08-18 03:59:50,00:47:39,0AHU1KZY,Online,2,,,
1072,AI06P6L2,2022-07-01 03:59:50,01:14:27,JGJ84TCX,In-store,8,,,
1073,BPK5UWNA,2022-11-15 03:59:50,18:48:03,MDBK66IR,Online,9,,,
1074,3BQ8RFTA,2020-12-28 03:59:50,22:18:24,2RHWKNIY,Mobile,9,,,
1075,6OU6ZJMR,2022-11-19 03:59:50,03:56:46,A9XZEQY0,Mobile,7,,,
1076,WE737BCR,2024-02-22 03:59:50,12:20:20,XL1VCXO8,Mobile,3,,,
1077,YQQXQQUP,2022-08-16 03:59:50,10:56:53,7GI8UZ2E,Mobile,6,,,
1078,IWTW5C4C,2020-03-18 03:59:50,02:03:25,ITZW4RK9,Mobile,3,,,
1079,3SL5UVZB,2020-11-03 03:59:50,08:11:00,WM9MEPTS,Mobile,9,,,
1080,PBI1O9I8,2021-11-19 03:59:50,13:08:51,NWWDA342,Mobile,3,,,
1081,A6JGEQVD,2024-04-20 03:59:50,16:42:31,RRUTFNK3,In-store,9,,,
1082,25WSX4D1,2022-10-20 03:59:50,01:10:19,UEJWHNZI,Online,8,,,
1083,MVZ7VMMR,2021-04-20 03:59:50,13:26:06,1C5YFH19,Mobile,1,,,
1084,6HXYY5EA,2023-02-27 03:59:50,18:56:18,1LK0N0IG,Mobile,5,,,
1085,L92YMA9P,2024-09-30 03:59:50,13:06:15,41LSGG7N,Mobile,2,,,
1086,9HYA7E3R,2023-12-29 03:59:50,12:31:45,TE1CAP4Y,In-store,6,,,
1087,NAAWNUSH,2021-06-26 03:59:50,09:26:44,3WASKU7G,Mobile,1,,,
1088,1SCAC37J,2022-03-01 03:59:50,18:13:55,EUB4ELIR,In-store,9,,,
1089,KG8S016E,2023-07-09 03:59:50,12:22:37,SGOD1WIV,Online,5,,,
1090,4PGQROJP,2022-10-30 03:59:50,02:33:51,ENBZXSTS,Mobile,3,,,
1091,CZPBN31X,2024-07-06 03:59:50,08:05:36,CN4DBLTP,In-store,10,,,
1092,WH4I4W8Y,2020-12-28 03:59:50,06:09:40,XWCWBY73,Online,5,,,
1093,UWBBE382,2020-01-15 03:59:50,02:04:30,X87ONSN4,Online,3,,,
1094,Y1UMO636,2023-09-07 03:59:50,04:07:18,3B0QVKJK,Mobile,1,,,
1095,QUP2L0OM,2023-07-21 03:59:50,12:55:29,25UERUJG,Mobile,1,,,
1096,8BZELINK,2024-04-09 03:59:50,19:02:19,06YEN37V,In-store,8,,,
1097,RUR6139I,2022-03-26 03:59:50,01:32:05,F11E2R40,Online,6,,,
1098,TLMO39KR,2022-12-24 03:59:50,21:14:01,IRUERW5A,Online,3,,,
1099,YG4CDF6Z,2021-10-07 03:59:50,21:59:37,L8JXUPME,Mobile,3,,,
1100,RYFU6YM6,2022-05-29 03:59:50,03:13:58,JR6386C4,In-store,10,,,
1101,JTTGQLYK,2021-05-09 03:59:50,00:29:18,TI5011T4,In-store,1,,,
1102,73D8AMXT,2023-12-29 03:59:50,01:30:45,EWG7VF0T,Online,1,,,
1103,90NQK62K,2024-05-18 03:59:50,21:55:32,1KIKVYN4,Mobile,4,,,
1104,28EOS45I,2024-08-03 03:59:50,08:45:23,3RES5ZG7,Mobile,8,,,
1105,R0T7QPEC,2021-10-20 03:59:50,03:02:02,TQRIYUJG,Online,3,,,
1106,Z3M2QYOC,2020-04-02 03:59:50,01:47:51,MN0CJWGX,In-store,9,,,
1107,HRC5NNA6,2020-09-09 03:59:50,16:39:55,RKU2TE11,Online,2,,,
1108,15RR0LHC,2021-05-03 03:59:50,14:07:21,PSU2DEK4,Online,1,,,
1109,POGO40C7,2023-12-28 03:59:50,04:25:25,3EV3Q5M6,In-store,6,,,
1110,T4IWERMP,2020-08-12 03:59:50,15:06:12,YJYYRDUL,Online,6,,,
1111,QXY1Q049,2020-06-13 03:59:50,17:02:10,DTAJC9O5,Online,4,,,
1112,5G5DFIRQ,2023-03-05 03:59:50,21:34:42,NSPAL6P5,Mobile,1,,,
1113,WPSRWEZK,2024-03-01 03:59:50,03:15:15,DBCGBSQ5,Mobile,3,,,
1114,81W2HNQ0,2020-11-03 03:59:50,16:16:29,G42ABAPL,Mobile,3,,,
1115,EVASWDAB,2021-02-22 03:59:50,13:05:42,2EHZHC2E,Online,7,,,
1116,WKPIVCT2,2020-11-09 03:59:50,15:05:38,7QW3HEUD,Mobile,1,,,
1117,J4OVO9VE,2024-01-21 03:59:50,23:24:29,YD6WVU1O,Online,10,,,
1118,P4Q7XA8Y,2023-11-02 03:59:50,07:40:25,98OICCSE,In-store,6,,,
1119,BC08YK4T,2020-10-15 03:59:50,15:00:00,816A2AEU,Mobile,6,,,
1120,HPKTLRFO,2020-05-26 03:59:50,01:21:55,FLL16NSL,In-store,1,,,
1121,6LVFR7D3,2024-08-16 03:59:50,13:35:24,RHGFRSZ6,Online,9,,,
1122,6KNTPT1O,2020-03-07 03:59:50,14:08:22,ID1Q9N9J,In-store,2,,,
1123,8W19ZOZ7,2020-04-03 03:59:50,23:15:14,5J4KQVLP,Mobile,5,,,
1124,X6D2MH7T,2024-05-17 03:59:50,16:13:58,8UTP2TBC,Mobile,4,,,
1125,2AYHEQ66,2024-05-24 03:59:50,19:57:20,AWIEURSP,Online,7,,,
1126,K4166IAE,2023-04-27 03:59:50,14:50:00,76GC8L95,In-store,3,,,
1127,19UOSMCN,2024-08-10 03:59:50,13:14:21,QKLWOJH9,Online,8,,,
1128,Z88V796O,2022-09-04 03:59:50,19:04:07,MO9X8MWS,Mobile,9,,,
1129,BJO8LUOK,2022-09-17 03:59:50,03:30:06,LE9JI1NH,In-store,2,,,
1130,U8Y3EQ9B,2020-05-19 03:59:50,06:51:51,ESZ5KB37,In-store,3,,,
1131,OICFJB6D,2024-01-31 03:59:50,05:53:13,H2EFVGY4,In-store,4,,,
1132,06QSU25H,2020-02-11 03:59:50,13:41:09,NV68659Z,In-store,2,,,
1133,XJTEFNTV,2021-08-17 03:59:50,12:21:36,RXUGTIPU,In-store,3,,,
1134,D9AA0TNR,2021-10-28 03:59:50,04:09:22,DXLZV2PI,In-store,5,,,
1135,77F44RS6,2023-08-07 03:59:50,00:16:14,UAWV3CYQ,In-store,8,,,
1136,11KZIIOV,2022-06-15 03:59:50,06:44:05,5XSSH81G,Online,10,,,
1137,XYLYMU2G,2020-02-26 03:59:50,15:48:35,VCCPFJFA,Mobile,9,,,
1138,F2E63LNW,2023-10-28 03:59:50,00:10:03,IURQ872K,In-store,8,,,
1139,KAYMC1TL,2024-08-21 03:59:50,16:35:26,TRN777JS,In-store,2,,,
1140,9ABRS0WQ,2021-11-19 03:59:50,09:54:54,H7D16ODR,In-store,5,,,
1141,QBRO1Z0S,2022-01-09 03:59:50,04:36:55,2FOA5WUH,Mobile,3,,,
1142,GAA7EDQH,2023-03-08 03:59:50,22:38:09,PZ772OIX,In-store,6,,,
1143,IHUV8X5P,2022-07-09 03:59:50,10:00:56,KO9NVNAS,Online,4,,,
1144,XZQVVH5A,2022-11-13 03:59:50,07:59:08,7RFPSDIT,In-store,2,,,
1145,YBZ6ETAX,2022-08-02 03:59:50,08:15:32,D6K9TXZ0,Online,6,,,
1146,N1RPDHID,2021-05-02 03:59:50,19:09:00,CAZ27EHZ,Mobile,10,,,
1147,6D8KUN16,2020-08-04 03:59:50,05:57:55,L3RIXTZ1,Mobile,3,,,
1148,5RV5964F,2019-12-16 03:59:50,06:18:02,V3P2T1LS,Online,7,,,
1149,7DLH5LKH,2020-11-08 03:59:50,16:43:23,RHZ27L5W,Online,4,,,
1150,51EZPD3D,2021-08-26 03:59:50,08:26:00,B2EO0LQG,Online,4,,,
1151,0IH4AKRD,2023-09-05 03:59:50,18:09:01,ALPCGGRE,Mobile,6,,,
1152,FBULJ9MP,2023-06-18 03:59:50,18:54:55,AVJWMG0L,In-store,3,,,
1153,U0NHRB7B,2024-04-29 03:59:50,06:14:39,RRXM039U,In-store,5,,,
1154,IE72QKKP,2020-07-25 03:59:50,01:36:00,3IA9VQ9E,Online,7,,,
1155,YI43BQ1A,2020-05-20 03:59:50,10:09:04,DYYLITSO,Mobile,9,,,
1156,2AQX0V5B,2021-06-22 03:59:50,18:21:18,D4Z08FDB,Online,8,,,
1157,9NTCKB5X,2022-09-28 03:59:50,03:25:28,TRPRIF69,In-store,9,,,
1158,0GNJ7Y7J,2024-09-07 03:59:50,12:49:36,QCLA3OR5,Mobile,5,,,
1159,41UNPFSV,2023-08-08 03:59:50,06:50:13,34VDGZSB,Online,3,,,
1160,1KBDZ2NO,2020-02-21 03:59:50,05:04:26,XG06IFAJ,Mobile,1,,,
1161,4PEECM8Z,2024-02-28 03:59:50,14:10:14,KP8RVZ5Q,Mobile,5,,,
1162,TMWKZJZY,2023-03-16 03:59:50,14:31:09,6OT53ZYA,In-store,2,,,
1163,7FZFGKHO,2024-05-16 03:59:50,02:59:24,U8MN1N49,In-store,2,,,
1164,P3P7U2OK,2019-12-11 03:59:50,23:43:59,V14QJ6UN,Online,8,,,
1165,1X530OQ9,2022-12-08 03:59:50,18:00:35,NQEX6V0D,In-store,8,,,
1166,4FUHZS26,2024-04-15 03:59:50,03:46:26,DQUXDVFX,In-store,3,,,
1167,4JPA0GVZ,2022-09-24 03:59:50,13:50:22,L6NZP9JS,Mobile,5,,,
1168,414N9KU9,2021-11-23 03:59:50,20:47:03,7EFL2CD1,Online,5,,,
1169,HWEEGDV6,2023-12-11 03:59:50,11:23:27,UHUZ74DB,In-store,10,,,
1170,SLH3M6W2,2022-12-31 03:59:50,03:18:16,A7FK7ZD4,Mobile,3,,,
1171,XCM61463,2022-07-06 03:59:50,06:52:16,OMUD1JR9,Mobile,6,,,
1172,HAKHVJKF,2024-02-13 03:59:50,22:32:50,KPJZCEKU,In-store,8,,,
1173,HBJ8FUI7,2021-12-26 03:59:50,00:45:42,8XBZGC06,In-store,5,,,
1174,F084RBM8,2020-09-04 03:59:50,21:14:38,KQ0V21N2,Mobile,2,,,
1175,Z0X4Z050,2023-02-18 03:59:50,21:53:41,UEMUDQD5,Mobile,1,,,
1176,6SNU7DMA,2022-07-16 03:59:50,17:13:39,5O8NIRCB,Mobile,10,,,
1177,4R1HN0XO,2020-01-16 03:59:50,07:31:37,V4IDACPT,In-store,4,,,
1178,DLQYSBJY,2022-12-18 03:59:50,13:04:42,EY4N2TM9,Mobile,7,,,
1179,FB0O7YJZ,2022-04-14 03:59:50,17:23:03,SS792UN2,Online,6,,,
1180,GJIR6CU4,2022-05-19 03:59:50,15:18:50,EE96NN59,Online,2,,,
1181,P3MJ3V6X,2020-10-25 03:59:50,13:03:12,DKR403DM,Mobile,9,,,
1182,D94XINY2,2022-04-29 03:59:50,00:45:06,ZW60G3FH,Mobile,10,,,
1183,HGH1NRYQ,2020-11-19 03:59:50,17:45:21,KX95E1VH,Online,4,,,
1184,7CQDTMCM,2023-09-27 03:59:50,17:45:13,LJQN92PH,Mobile,2,,,
1185,7Q0M2LWQ,2023-11-03 03:59:50,10:14:25,FU8FZMSB,Mobile,5,,,
1186,DHDDWXZW,2023-04-19 03:59:50,14:24:43,RWY5GZDD,Mobile,5,,,
1187,FXW8HU0B,2021-06-18 03:59:50,10:14:51,K70LWDLG,Online,8,,,
1188,9YSUIK5G,2022-06-30 03:59:50,06:27:15,NM4RM3E4,Online,7,,,
1189,8YCQSRTK,2023-04-22 03:59:50,00:39:15,52V1EQ8O,Mobile,6,,,
1190,RCKSX2CX,2021-06-20 03:59:50,21:12:26,FT396VV9,Online,9,,,
1191,Z4FGX29K,2022-10-07 03:59:50,13:47:54,WMTLZVV2,In-store,6,,,
1192,KAJSSZZV,2020-06-15 03:59:50,15:25:42,EGVPSPWS,Online,2,,,
1193,FXV9SSY6,2021-11-26 03:59:50,13:04:58,UAECCVLG,In-store,9,,,
1194,R0DPPTTE,2024-06-06 03:59:50,23:36:04,IE9PLAW2,Mobile,3,,,
1195,WOR1X2KW,2022-02-05 03:59:50,17:00:58,O3RM56YF,Online,10,,,
1196,743408FF,2021-05-20 03:59:50,19:14:36,KYIEI67L,Mobile,6,,,
1197,CX1T6238,2023-05-10 03:59:50,18:58:17,H1DP6KLX,Online,6,,,
1198,THXU130R,2022-10-26 03:59:50,22:42:16,0NZORFFF,In-store,7,,,
1199,VKES0D8X,2021-10-27 03:59:50,08:08:09,0KQI8RZ9,Mobile,9,,,
1200,15LYWT3S,2023-12-22 03:59:50,03:56:51,ETOWNG2W,Mobile,1,,,
1201,N4PBJJ6U,2020-10-23 03:59:50,07:59:44,Q2PNIHZT,Online,9,,,
1202,OJTFJFVQ,2023-04-07 03:59:50,03:35:41,RT15IBYN,In-store,8,,,
1203,1LBPIY4N,2022-09-21 03:59:50,15:13:49,T9NQD1L3,Online,9,,,
1204,F6PIZTQV,2021-01-19 03:59:50,06:57:54,703EONAV,Online,4,,,
1205,HVY5U7CP,2020-08-01 03:59:50,05:19:11,5008KEVZ,Mobile,6,,,
1206,KW4B8GL1,2023-11-20 03:59:50,11:48:48,VRGQDIUE,Online,7,,,
1207,E7DN5KE0,2024-10-02 03:59:50,22:10:55,GKT3WQTY,Online,4,,,
1208,94ZUNVBP,2022-05-06 03:59:50,22:13:23,URQ9SF0K,Mobile,4,,,
1209,WF1PLB3J,2021-09-27 03:59:50,10:36:31,PH5KUF4L,In-store,8,,,
1210,Z2IWGZ9E,2023-06-09 03:59:50,11:51:12,AZJFPOLL,Mobile,10,,,
1211,CCOJLPHX,2020-10-16 03:59:50,06:46:44,QR2EWT7I,Mobile,10,,,
1212,CIRFV79X,2023-08-25 03:59:50,16:18:14,VZQSPFBT,In-store,4,,,
1213,2DN5OU2U,2023-04-27 03:59:50,18:40:07,NVI1WX2D,In-store,8,,,
1214,1HPZ8040,2019-10-18 03:59:50,01:36:57,2L61Z74T,Mobile,8,,,
1215,II5OPIEF,2020-06-25 03:59:50,11:14:56,KD5ML520,Online,1,,,
1216,NVRLEO1Q,2022-03-14 03:59:50,00:53:32,R41XXLSE,Online,2,,,
1217,1UZJN68Z,2023-07-12 03:59:50,19:50:34,K9VDSFNU,In-store,10,,,
1218,L4M96GHD,2022-08-27 03:59:50,09:37:34,ABV6QAWA,Mobile,10,,,
1219,SVJ18UTS,2020-12-28 03:59:50,06:12:44,G7XYU7RM,Online,10,,,
1220,HQ5WTQEE,2022-11-18 03:59:50,13:40:40,B8J79GWE,Mobile,6,,,
1221,O6JD3NDP,2022-06-09 03:59:50,09:41:49,PPBUTBRO,In-store,7,,,
1222,EZ4FHBXB,2021-02-01 03:59:50,07:22:29,2DBPD7JD,Mobile,6,,,
1223,EDHSE5DL,2021-02-20 03:59:50,00:26:09,HU24SPJN,In-store,8,,,
1224,726ISTTD,2023-08-07 03:59:50,08:53:22,IB2HJCY4,In-store,5,,,
1225,RNJPDJWI,2022-08-22 03:59:50,12:33:09,JGUWTHXB,Mobile,9,,,
1226,VSKFQA4C,2023-03-26 03:59:50,17:37:00,W0K2ED62,In-store,4,,,
1227,LJ841WXA,2020-08-31 03:59:50,21:48:34,WCTSCTPF,In-store,5,,,
1228,VDDMO8DC,2024-04-02 03:59:50,07:15:00,ZMD9B0VN,In-store,8,,,
1229,B3UUMS0J,2021-01-26 03:59:50,02:15:19,E1GUYSKD,Mobile,6,,,
1230,4DZN8UQH,2020-04-28 03:59:50,22:24:17,0DDPRU0J,In-store,1,,,
1231,6LS1LQND,2022-11-02 03:59:50,23:23:35,Z7336AZ3,Online,8,,,
1232,WVETGA1D,2023-01-15 03:59:50,13:42:33,KEBE6LJA,Mobile,3,,,
1233,8DAW0OI1,2020-08-02 03:59:50,10:15:59,MKOGOF3I,Mobile,7,,,
1234,524BCFX6,2019-10-14 03:59:50,18:18:04,XFCEW8QN,Mobile,10,,,
1235,6R0WLZS5,2021-04-01 03:59:50,07:21:12,BKPSHOWZ,Online,4,,,
1236,5GPO2EZ1,2022-09-25 03:59:50,13:39:19,OGELIVV5,Mobile,4,,,
1237,S1V2SKF6,2023-06-17 03:59:50,06:41:37,LP8NGUM2,Mobile,4,,,
1238,5CWEC63V,2022-03-14 03:59:50,07:15:18,478KEVX8,Mobile,10,,,
1239,FV2ZME8A,2023-11-24 03:59:50,07:08:09,18BM9TG7,Online,7,,,
1240,30FJFVR8,2021-11-27 03:59:50,12:18:09,QHBDPM4H,Online,1,,,
1241,AXJUGNUE,2023-12-16 03:59:50,12:24:12,F9C15PRK,Mobile,1,,,
1242,WCHERI5U,2024-07-09 03:59:50,09:48:19,OX7IF8L7,Online,10,,,
1243,UM13OEO4,2021-05-04 03:59:50,03:11:24,P1YCCVQG,In-store,5,,,
1244,275EQBIE,2024-08-23 03:59:50,23:12:56,XQLRBOWA,Mobile,2,,,
1245,5BDCRTYQ,2022-12-02 03:59:50,18:24:55,J77Q702Q,Online,3,,,
1246,JCBN8OPI,2022-01-26 03:59:50,23:03:39,VV87HGWT,Mobile,9,,,
1247,Y4ZIRI29,2021-12-06 03:59:50,07:33:36,1KE5M1H6,Online,5,,,
1248,UCPMXOW8,2022-08-23 03:59:50,15:24:57,3LYX3YZY,In-store,6,,,
1249,3PIVKBUS,2019-10-23 03:59:50,22:00:12,EPT4KAWF,In-store,8,,,
1250,H8QHFR72,2024-06-02 03:59:50,21:23:50,ISCXUWYE,Online,6,,,
1251,29F9AT5Q,2022-11-16 03:59:50,19:27:25,3APJZXAP,Online,3,,,
1252,WQ6YS0CB,2020-09-19 03:59:50,11:14:48,EX0C9Z1Z,In-store,7,,,
1253,QBGWU878,2022-04-25 03:59:50,15:22:21,YX7BO02L,Online,7,,,
1254,PE48V3CG,2022-11-30 03:59:50,03:16:16,N1350O8Y,In-store,3,,,
